Date,High,Low,Close,Open,Adj Close
2019-10-01,2992.5300292968750000000000000000000000000000000000000000000000000000,2938.6999511718750000000000000000000000000000000000000000000000000000,2940.2500000000000000000000000000000000000000000000000000000000000000,2983.6899414062500000000000000000000000000000000000000000000000000000,2940.2500000000000000000000000000000000000000000000000000000000000000
2019-10-02,2924.7800292968750000000000000000000000000000000000000000000000000000,2874.9299316406250000000000000000000000000000000000000000000000000000,2887.6101074218750000000000000000000000000000000000000000000000000000,2924.7800292968750000000000000000000000000000000000000000000000000000,2887.6101074218750000000000000000000000000000000000000000000000000000
2019-10-03,2911.1298828125000000000000000000000000000000000000000000000000000000,2855.9399414062500000000000000000000000000000000000000000000000000000,2910.6298828125000000000000000000000000000000000000000000000000000000,2885.3798828125000000000000000000000000000000000000000000000000000000,2910.6298828125000000000000000000000000000000000000000000000000000000
2019-10-04,2953.7399902343750000000000000000000000000000000000000000000000000000,2918.5600585937500000000000000000000000000000000000000000000000000000,2952.0100097656250000000000000000000000000000000000000000000000000000,2918.5600585937500000000000000000000000000000000000000000000000000000,2952.0100097656250000000000000000000000000000000000000000000000000000
2019-10-07,2959.7500000000000000000000000000000000000000000000000000000000000000,2935.6799316406250000000000000000000000000000000000000000000000000000,2938.7900390625000000000000000000000000000000000000000000000000000000,2944.2299804687500000000000000000000000000000000000000000000000000000,2938.7900390625000000000000000000000000000000000000000000000000000000
2019-10-08,2925.4699707031250000000000000000000000000000000000000000000000000000,2892.6599121093750000000000000000000000000000000000000000000000000000,2893.0600585937500000000000000000000000000000000000000000000000000000,2920.3999023437500000000000000000000000000000000000000000000000000000,2893.0600585937500000000000000000000000000000000000000000000000000000
2019-10-09,2929.3200683593750000000000000000000000000000000000000000000000000000,2907.4099121093750000000000000000000000000000000000000000000000000000,2919.3999023437500000000000000000000000000000000000000000000000000000,2911.1000976562500000000000000000000000000000000000000000000000000000,2919.3999023437500000000000000000000000000000000000000000000000000000
2019-10-10,2948.4599609375000000000000000000000000000000000000000000000000000000,2917.1201171875000000000000000000000000000000000000000000000000000000,2938.1298828125000000000000000000000000000000000000000000000000000000,2918.5500488281250000000000000000000000000000000000000000000000000000,2938.1298828125000000000000000000000000000000000000000000000000000000
2019-10-11,2993.2800292968750000000000000000000000000000000000000000000000000000,2963.0700683593750000000000000000000000000000000000000000000000000000,2970.2700195312500000000000000000000000000000000000000000000000000000,2963.0700683593750000000000000000000000000000000000000000000000000000,2970.2700195312500000000000000000000000000000000000000000000000000000
2019-10-14,2972.8400878906250000000000000000000000000000000000000000000000000000,2962.9399414062500000000000000000000000000000000000000000000000000000,2966.1499023437500000000000000000000000000000000000000000000000000000,2965.8100585937500000000000000000000000000000000000000000000000000000,2966.1499023437500000000000000000000000000000000000000000000000000000
2019-10-15,3003.2800292968750000000000000000000000000000000000000000000000000000,2973.6101074218750000000000000000000000000000000000000000000000000000,2995.6799316406250000000000000000000000000000000000000000000000000000,2973.6101074218750000000000000000000000000000000000000000000000000000,2995.6799316406250000000000000000000000000000000000000000000000000000
2019-10-16,2997.5400390625000000000000000000000000000000000000000000000000000000,2985.1999511718750000000000000000000000000000000000000000000000000000,2989.6899414062500000000000000000000000000000000000000000000000000000,2989.6799316406250000000000000000000000000000000000000000000000000000,2989.6899414062500000000000000000000000000000000000000000000000000000
2019-10-17,3008.2900390625000000000000000000000000000000000000000000000000000000,2991.7900390625000000000000000000000000000000000000000000000000000000,2997.9499511718750000000000000000000000000000000000000000000000000000,3000.7700195312500000000000000000000000000000000000000000000000000000,2997.9499511718750000000000000000000000000000000000000000000000000000
2019-10-18,3000.0000000000000000000000000000000000000000000000000000000000000000,2976.3100585937500000000000000000000000000000000000000000000000000000,2986.1999511718750000000000000000000000000000000000000000000000000000,2996.8400878906250000000000000000000000000000000000000000000000000000,2986.1999511718750000000000000000000000000000000000000000000000000000
2019-10-21,3007.3300781250000000000000000000000000000000000000000000000000000000,2995.3500976562500000000000000000000000000000000000000000000000000000,3006.7199707031250000000000000000000000000000000000000000000000000000,2996.4799804687500000000000000000000000000000000000000000000000000000,3006.7199707031250000000000000000000000000000000000000000000000000000
2019-10-22,3014.5700683593750000000000000000000000000000000000000000000000000000,2995.0400390625000000000000000000000000000000000000000000000000000000,2995.9899902343750000000000000000000000000000000000000000000000000000,3010.7299804687500000000000000000000000000000000000000000000000000000,2995.9899902343750000000000000000000000000000000000000000000000000000
2019-10-23,3004.7800292968750000000000000000000000000000000000000000000000000000,2991.2099609375000000000000000000000000000000000000000000000000000000,3004.5200195312500000000000000000000000000000000000000000000000000000,2994.0100097656250000000000000000000000000000000000000000000000000000,3004.5200195312500000000000000000000000000000000000000000000000000000
2019-10-24,3016.0700683593750000000000000000000000000000000000000000000000000000,3000.4199218750000000000000000000000000000000000000000000000000000000,3010.2900390625000000000000000000000000000000000000000000000000000000,3014.7800292968750000000000000000000000000000000000000000000000000000,3010.2900390625000000000000000000000000000000000000000000000000000000
2019-10-25,3027.3898925781250000000000000000000000000000000000000000000000000000,3001.9399414062500000000000000000000000000000000000000000000000000000,3022.5500488281250000000000000000000000000000000000000000000000000000,3003.3200683593750000000000000000000000000000000000000000000000000000,3022.5500488281250000000000000000000000000000000000000000000000000000
2019-10-28,3044.0800781250000000000000000000000000000000000000000000000000000000,3032.1201171875000000000000000000000000000000000000000000000000000000,3039.4199218750000000000000000000000000000000000000000000000000000000,3032.1201171875000000000000000000000000000000000000000000000000000000,3039.4199218750000000000000000000000000000000000000000000000000000000
