Date,High,Low,Close,Open,Adj Close
2007-10-01,1549.0200195312500000000000000000000000000000000000000000000000000000,1527.2500000000000000000000000000000000000000000000000000000000000000,1547.0400390625000000000000000000000000000000000000000000000000000000,1527.2900390625000000000000000000000000000000000000000000000000000000,1547.0400390625000000000000000000000000000000000000000000000000000000
2007-10-02,1548.0100097656250000000000000000000000000000000000000000000000000000,1540.3699951171875000000000000000000000000000000000000000000000000000,1546.6300048828125000000000000000000000000000000000000000000000000000,1546.9599609375000000000000000000000000000000000000000000000000000000,1546.6300048828125000000000000000000000000000000000000000000000000000
2007-10-03,1545.8399658203125000000000000000000000000000000000000000000000000000,1536.3399658203125000000000000000000000000000000000000000000000000000,1539.5899658203125000000000000000000000000000000000000000000000000000,1545.8000488281250000000000000000000000000000000000000000000000000000,1539.5899658203125000000000000000000000000000000000000000000000000000
2007-10-04,1544.0200195312500000000000000000000000000000000000000000000000000000,1537.6300048828125000000000000000000000000000000000000000000000000000,1542.8399658203125000000000000000000000000000000000000000000000000000,1539.9100341796875000000000000000000000000000000000000000000000000000,1542.8399658203125000000000000000000000000000000000000000000000000000
2007-10-05,1561.9100341796875000000000000000000000000000000000000000000000000000,1543.8399658203125000000000000000000000000000000000000000000000000000,1557.5899658203125000000000000000000000000000000000000000000000000000,1543.8399658203125000000000000000000000000000000000000000000000000000,1557.5899658203125000000000000000000000000000000000000000000000000000
2007-10-08,1556.5100097656250000000000000000000000000000000000000000000000000000,1549.0000000000000000000000000000000000000000000000000000000000000000,1552.5799560546875000000000000000000000000000000000000000000000000000,1556.5100097656250000000000000000000000000000000000000000000000000000,1552.5799560546875000000000000000000000000000000000000000000000000000
2007-10-09,1565.2600097656250000000000000000000000000000000000000000000000000000,1551.8199462890625000000000000000000000000000000000000000000000000000,1565.1500244140625000000000000000000000000000000000000000000000000000,1553.1800537109375000000000000000000000000000000000000000000000000000,1565.1500244140625000000000000000000000000000000000000000000000000000
2007-10-10,1565.4200439453125000000000000000000000000000000000000000000000000000,1555.4599609375000000000000000000000000000000000000000000000000000000,1562.4699707031250000000000000000000000000000000000000000000000000000,1564.9799804687500000000000000000000000000000000000000000000000000000,1562.4699707031250000000000000000000000000000000000000000000000000000
2007-10-11,1576.0899658203125000000000000000000000000000000000000000000000000000,1546.7199707031250000000000000000000000000000000000000000000000000000,1554.4100341796875000000000000000000000000000000000000000000000000000,1564.7199707031250000000000000000000000000000000000000000000000000000,1554.4100341796875000000000000000000000000000000000000000000000000000
2007-10-12,1563.0300292968750000000000000000000000000000000000000000000000000000,1554.0899658203125000000000000000000000000000000000000000000000000000,1561.8000488281250000000000000000000000000000000000000000000000000000,1555.4100341796875000000000000000000000000000000000000000000000000000,1561.8000488281250000000000000000000000000000000000000000000000000000
2007-10-15,1564.7399902343750000000000000000000000000000000000000000000000000000,1540.8100585937500000000000000000000000000000000000000000000000000000,1548.7099609375000000000000000000000000000000000000000000000000000000,1562.2500000000000000000000000000000000000000000000000000000000000000,1548.7099609375000000000000000000000000000000000000000000000000000000
2007-10-16,1547.8100585937500000000000000000000000000000000000000000000000000000,1536.2900390625000000000000000000000000000000000000000000000000000000,1538.5300292968750000000000000000000000000000000000000000000000000000,1547.8100585937500000000000000000000000000000000000000000000000000000,1538.5300292968750000000000000000000000000000000000000000000000000000
2007-10-17,1550.6600341796875000000000000000000000000000000000000000000000000000,1526.0100097656250000000000000000000000000000000000000000000000000000,1541.2399902343750000000000000000000000000000000000000000000000000000,1544.4399414062500000000000000000000000000000000000000000000000000000,1541.2399902343750000000000000000000000000000000000000000000000000000
2007-10-18,1542.7900390625000000000000000000000000000000000000000000000000000000,1531.7600097656250000000000000000000000000000000000000000000000000000,1540.0799560546875000000000000000000000000000000000000000000000000000,1539.2900390625000000000000000000000000000000000000000000000000000000,1540.0799560546875000000000000000000000000000000000000000000000000000
2007-10-19,1540.0000000000000000000000000000000000000000000000000000000000000000,1500.2600097656250000000000000000000000000000000000000000000000000000,1500.6300048828125000000000000000000000000000000000000000000000000000,1540.0000000000000000000000000000000000000000000000000000000000000000,1500.6300048828125000000000000000000000000000000000000000000000000000
2007-10-22,1508.0600585937500000000000000000000000000000000000000000000000000000,1490.4000244140625000000000000000000000000000000000000000000000000000,1506.3299560546875000000000000000000000000000000000000000000000000000,1497.7900390625000000000000000000000000000000000000000000000000000000,1506.3299560546875000000000000000000000000000000000000000000000000000
2007-10-23,1520.0100097656250000000000000000000000000000000000000000000000000000,1503.6099853515625000000000000000000000000000000000000000000000000000,1519.5899658203125000000000000000000000000000000000000000000000000000,1509.3000488281250000000000000000000000000000000000000000000000000000,1519.5899658203125000000000000000000000000000000000000000000000000000
2007-10-24,1517.2299804687500000000000000000000000000000000000000000000000000000,1489.5600585937500000000000000000000000000000000000000000000000000000,1515.8800048828125000000000000000000000000000000000000000000000000000,1516.6099853515625000000000000000000000000000000000000000000000000000,1515.8800048828125000000000000000000000000000000000000000000000000000
2007-10-25,1523.2399902343750000000000000000000000000000000000000000000000000000,1500.4599609375000000000000000000000000000000000000000000000000000000,1514.4000244140625000000000000000000000000000000000000000000000000000,1516.1500244140625000000000000000000000000000000000000000000000000000,1514.4000244140625000000000000000000000000000000000000000000000000000
2007-10-26,1535.5300292968750000000000000000000000000000000000000000000000000000,1520.1800537109375000000000000000000000000000000000000000000000000000,1535.2800292968750000000000000000000000000000000000000000000000000000,1522.1700439453125000000000000000000000000000000000000000000000000000,1535.2800292968750000000000000000000000000000000000000000000000000000
2007-10-29,1544.6700439453125000000000000000000000000000000000000000000000000000,1536.4300537109375000000000000000000000000000000000000000000000000000,1540.9799804687500000000000000000000000000000000000000000000000000000,1536.9200439453125000000000000000000000000000000000000000000000000000,1540.9799804687500000000000000000000000000000000000000000000000000000
2007-10-30,1539.4200439453125000000000000000000000000000000000000000000000000000,1529.5500488281250000000000000000000000000000000000000000000000000000,1531.0200195312500000000000000000000000000000000000000000000000000000,1539.4200439453125000000000000000000000000000000000000000000000000000,1531.0200195312500000000000000000000000000000000000000000000000000000
2007-10-31,1552.7600097656250000000000000000000000000000000000000000000000000000,1529.4000244140625000000000000000000000000000000000000000000000000000,1549.3800048828125000000000000000000000000000000000000000000000000000,1532.1500244140625000000000000000000000000000000000000000000000000000,1549.3800048828125000000000000000000000000000000000000000000000000000
2007-11-01,1545.7900390625000000000000000000000000000000000000000000000000000000,1506.6600341796875000000000000000000000000000000000000000000000000000,1508.4399414062500000000000000000000000000000000000000000000000000000,1545.7900390625000000000000000000000000000000000000000000000000000000,1508.4399414062500000000000000000000000000000000000000000000000000000
2007-11-02,1513.1500244140625000000000000000000000000000000000000000000000000000,1492.5300292968750000000000000000000000000000000000000000000000000000,1509.6500244140625000000000000000000000000000000000000000000000000000,1511.0699462890625000000000000000000000000000000000000000000000000000,1509.6500244140625000000000000000000000000000000000000000000000000000
2007-11-05,1510.8399658203125000000000000000000000000000000000000000000000000000,1489.9499511718750000000000000000000000000000000000000000000000000000,1502.1700439453125000000000000000000000000000000000000000000000000000,1505.6099853515625000000000000000000000000000000000000000000000000000,1502.1700439453125000000000000000000000000000000000000000000000000000
2007-11-06,1520.7700195312500000000000000000000000000000000000000000000000000000,1499.0699462890625000000000000000000000000000000000000000000000000000,1520.2700195312500000000000000000000000000000000000000000000000000000,1505.3299560546875000000000000000000000000000000000000000000000000000,1520.2700195312500000000000000000000000000000000000000000000000000000
2007-11-07,1515.4599609375000000000000000000000000000000000000000000000000000000,1475.0400390625000000000000000000000000000000000000000000000000000000,1475.6199951171875000000000000000000000000000000000000000000000000000,1515.4599609375000000000000000000000000000000000000000000000000000000,1475.6199951171875000000000000000000000000000000000000000000000000000
2007-11-08,1482.5000000000000000000000000000000000000000000000000000000000000000,1450.3100585937500000000000000000000000000000000000000000000000000000,1474.7700195312500000000000000000000000000000000000000000000000000000,1475.2700195312500000000000000000000000000000000000000000000000000000,1474.7700195312500000000000000000000000000000000000000000000000000000
2007-11-09,1474.0899658203125000000000000000000000000000000000000000000000000000,1448.5100097656250000000000000000000000000000000000000000000000000000,1453.6999511718750000000000000000000000000000000000000000000000000000,1467.5899658203125000000000000000000000000000000000000000000000000000,1453.6999511718750000000000000000000000000000000000000000000000000000
2007-11-12,1464.9399414062500000000000000000000000000000000000000000000000000000,1438.5300292968750000000000000000000000000000000000000000000000000000,1439.1800537109375000000000000000000000000000000000000000000000000000,1453.6600341796875000000000000000000000000000000000000000000000000000,1439.1800537109375000000000000000000000000000000000000000000000000000
2007-11-13,1481.3699951171875000000000000000000000000000000000000000000000000000,1441.3499755859375000000000000000000000000000000000000000000000000000,1481.0500488281250000000000000000000000000000000000000000000000000000,1441.3499755859375000000000000000000000000000000000000000000000000000,1481.0500488281250000000000000000000000000000000000000000000000000000
2007-11-14,1492.1400146484375000000000000000000000000000000000000000000000000000,1466.4699707031250000000000000000000000000000000000000000000000000000,1470.5799560546875000000000000000000000000000000000000000000000000000,1483.4000244140625000000000000000000000000000000000000000000000000000,1470.5799560546875000000000000000000000000000000000000000000000000000
2007-11-15,1472.6700439453125000000000000000000000000000000000000000000000000000,1443.4899902343750000000000000000000000000000000000000000000000000000,1451.1500244140625000000000000000000000000000000000000000000000000000,1468.0400390625000000000000000000000000000000000000000000000000000000,1451.1500244140625000000000000000000000000000000000000000000000000000
