Date,High,Low,Close,Open,Adj Close
2021-01-01,1.3690004348754882812500000000000000000000000000000000000000000000,1.3666000366210937500000000000000000000000000000000000000000000000,1.3673007488250732421875000000000000000000000000000000000000000000,1.3690004348754882812500000000000000000000000000000000000000000000,1.3673007488250732421875000000000000000000000000000000000000000000
2021-01-04,1.3703792095184326171875000000000000000000000000000000000000000000,1.3549033403396606445312500000000000000000000000000000000000000000,1.3684196472167968750000000000000000000000000000000000000000000000,1.3682698011398315429687500000000000000000000000000000000000000000,1.3684196472167968750000000000000000000000000000000000000000000000
2021-01-05,1.3625833988189697265625000000000000000000000000000000000000000000,1.3555645942687988281250000000000000000000000000000000000000000000,1.3571596145629882812500000000000000000000000000000000000000000000,1.3572940826416015625000000000000000000000000000000000000000000000,1.3571596145629882812500000000000000000000000000000000000000000000
2021-01-06,1.3669792413711547851562500000000000000000000000000000000000000000,1.3542977571487426757812500000000000000000000000000000000000000000,1.3629549741744995117187500000000000000000000000000000000000000000,1.3626390695571899414062500000000000000000000000000000000000000000,1.3629549741744995117187500000000000000000000000000000000000000000
2021-01-07,1.3633822202682495117187500000000000000000000000000000000000000000,1.3541328907012939453125000000000000000000000000000000000000000000,1.3625277280807495117187500000000000000000000000000000000000000000,1.3622308969497680664062500000000000000000000000000000000000000000,1.3625277280807495117187500000000000000000000000000000000000000000
2021-01-08,1.3631778955459594726562500000000000000000000000000000000000000000,1.3540412187576293945312500000000000000000000000000000000000000000,1.3569625616073608398437500000000000000000000000000000000000000000,1.3568152189254760742187500000000000000000000000000000000000000000,1.3569625616073608398437500000000000000000000000000000000000000000
2021-01-11,1.3529785871505737304687500000000000000000000000000000000000000000,1.3454241752624511718750000000000000000000000000000000000000000000,1.3516253232955932617187500000000000000000000000000000000000000000,1.3521004915237426757812500000000000000000000000000000000000000000,1.3516253232955932617187500000000000000000000000000000000000000000
2021-01-12,1.3635681867599487304687500000000000000000000000000000000000000000,1.3507671356201171875000000000000000000000000000000000000000000000,1.3524113893508911132812500000000000000000000000000000000000000000,1.3525760173797607421875000000000000000000000000000000000000000000,1.3524113893508911132812500000000000000000000000000000000000000000
2021-01-13,1.3699944019317626953125000000000000000000000000000000000000000000,1.3622493743896484375000000000000000000000000000000000000000000000,1.3670539855957031250000000000000000000000000000000000000000000000,1.3668895959854125976562500000000000000000000000000000000000000000,1.3670539855957031250000000000000000000000000000000000000000000000
2021-01-14,1.3693190813064575195312500000000000000000000000000000000000000000,1.3617299795150756835937500000000000000000000000000000000000000000,1.3649268150329589843750000000000000000000000000000000000000000000,1.3647218942642211914062500000000000000000000000000000000000000000,1.3649268150329589843750000000000000000000000000000000000000000000
2021-01-15,1.3697879314422607421875000000000000000000000000000000000000000000,1.3574045896530151367187500000000000000000000000000000000000000000,1.3683634996414184570312500000000000000000000000000000000000000000,1.3683634996414184570312500000000000000000000000000000000000000000,1.3683634996414184570312500000000000000000000000000000000000000000
2021-01-18,1.3589910268783569335937500000000000000000000000000000000000000000,1.3521004915237426757812500000000000000000000000000000000000000000,1.3575335741043090820312500000000000000000000000000000000000000000,1.3574230670928955078125000000000000000000000000000000000000000000,1.3575335741043090820312500000000000000000000000000000000000000000
2021-01-19,1.3627877235412597656250000000000000000000000000000000000000000000,1.3582526445388793945312500000000000000000000000000000000000000000,1.3581236600875854492187500000000000000000000000000000000000000000,1.3582526445388793945312500000000000000000000000000000000000000000,1.3581236600875854492187500000000000000000000000000000000000000000
2021-01-20,1.3714599609375000000000000000000000000000000000000000000000000000,1.3624163866043090820312500000000000000000000000000000000000000000,1.3644241094589233398437500000000000000000000000000000000000000000,1.3644984960556030273437500000000000000000000000000000000000000000,1.3644241094589233398437500000000000000000000000000000000000000000
2021-01-21,1.3745326995849609375000000000000000000000000000000000000000000000,1.3660643100738525390625000000000000000000000000000000000000000000,1.3668484687805175781250000000000000000000000000000000000000000000,1.3666616678237915039062500000000000000000000000000000000000000000,1.3668484687805175781250000000000000000000000000000000000000000000
2021-01-22,1.3737396001815795898437500000000000000000000000000000000000000000,1.3637169599533081054687500000000000000000000000000000000000000000,1.3729474544525146484375000000000000000000000000000000000000000000,1.3730417490005493164062500000000000000000000000000000000000000000,1.3729474544525146484375000000000000000000000000000000000000000000
2021-01-25,1.3722879886627197265625000000000000000000000000000000000000000000,1.3651131391525268554687500000000000000000000000000000000000000000,1.3688204288482666015625000000000000000000000000000000000000000000,1.3687192201614379882812500000000000000000000000000000000000000000,1.3688204288482666015625000000000000000000000000000000000000000000
2021-01-26,1.3744193315505981445312500000000000000000000000000000000000000000,1.3610441684722900390625000000000000000000000000000000000000000000,1.3678992986679077148437500000000000000000000000000000000000000000,1.3675587177276611328125000000000000000000000000000000000000000000,1.3678992986679077148437500000000000000000000000000000000000000000
2021-01-27,1.3759889602661132812500000000000000000000000000000000000000000000,1.3662322759628295898437500000000000000000000000000000000000000000,1.3741548061370849609375000000000000000000000000000000000000000000,1.3741737604141235351562500000000000000000000000000000000000000000,1.3741548061370849609375000000000000000000000000000000000000000000
2021-01-28,1.3732680082321166992187500000000000000000000000000000000000000000,1.3631592988967895507812500000000000000000000000000000000000000000,1.3669419288635253906250000000000000000000000000000000000000000000,1.3673530817031860351562500000000000000000000000000000000000000000,1.3669419288635253906250000000000000000000000000000000000000000000
2021-01-29,1.3751186132431030273437500000000000000000000000000000000000000000,1.3658776283264160156250000000000000000000000000000000000000000000,1.3725008964538574218750000000000000000000000000000000000000000000,1.3726459741592407226562500000000000000000000000000000000000000000,1.3725008964538574218750000000000000000000000000000000000000000000
2021-02-01,1.3756861686706542968750000000000000000000000000000000000000000000,1.3658030033111572265625000000000000000000000000000000000000000000,1.3697690963745117187500000000000000000000000000000000000000000000,1.3698067665100097656250000000000000000000000000000000000000000000,1.3697690963745117187500000000000000000000000000000000000000000000
2021-02-02,1.3709522485733032226562500000000000000000000000000000000000000000,1.3613591194152832031250000000000000000000000000000000000000000000,1.3678767681121826171875000000000000000000000000000000000000000000,1.3675587177276611328125000000000000000000000000000000000000000000,1.3678767681121826171875000000000000000000000000000000000000000000
2021-02-03,1.3682323694229125976562500000000000000000000000000000000000000000,1.3621008396148681640625000000000000000000000000000000000000000000,1.3659336566925048828125000000000000000000000000000000000000000000,1.3662135601043701171875000000000000000000000000000000000000000000,1.3659336566925048828125000000000000000000000000000000000000000000
2021-02-04,1.3698630332946777343750000000000000000000000000000000000000000000,1.3571467399597167968750000000000000000000000000000000000000000000,1.3649082183837890625000000000000000000000000000000000000000000000,1.3650386333465576171875000000000000000000000000000000000000000000,1.3649082183837890625000000000000000000000000000000000000000000000
