Date,High,Low,Close,Open,Adj Close
2021-01-04,158.1799926757812500000000000000000000000000000000000000000000000000,156.5399932861328125000000000000000000000000000000000000000000000000,157.5399932861328125000000000000000000000000000000000000000000000000,156.6699981689453125000000000000000000000000000000000000000000000000,147.9323272705078125000000000000000000000000000000000000000000000000
2021-01-05,156.9499969482421875000000000000000000000000000000000000000000000000,155.6600036621093750000000000000000000000000000000000000000000000000,156.3699951171875000000000000000000000000000000000000000000000000000,156.9499969482421875000000000000000000000000000000000000000000000000,146.8337249755859375000000000000000000000000000000000000000000000000
2021-01-06,153.8500061035156250000000000000000000000000000000000000000000000000,152.2899932861328125000000000000000000000000000000000000000000000000,153.1600036621093750000000000000000000000000000000000000000000000000,153.8200073242187500000000000000000000000000000000000000000000000000,143.8194732666015625000000000000000000000000000000000000000000000000
2021-01-07,152.1699981689453125000000000000000000000000000000000000000000000000,151.2599945068359375000000000000000000000000000000000000000000000000,151.8099975585937500000000000000000000000000000000000000000000000000,151.7899932861328125000000000000000000000000000000000000000000000000,142.5518035888671875000000000000000000000000000000000000000000000000
2021-01-08,151.9600067138671875000000000000000000000000000000000000000000000000,150.6600036621093750000000000000000000000000000000000000000000000000,151.3200073242187500000000000000000000000000000000000000000000000000,151.4799957275390625000000000000000000000000000000000000000000000000,142.0916900634765625000000000000000000000000000000000000000000000000
2021-01-11,151.2100067138671875000000000000000000000000000000000000000000000000,150.4900054931640625000000000000000000000000000000000000000000000000,151.0700073242187500000000000000000000000000000000000000000000000000,151.0000000000000000000000000000000000000000000000000000000000000000,141.8569946289062500000000000000000000000000000000000000000000000000
2021-01-12,151.1600036621093750000000000000000000000000000000000000000000000000,149.9299926757812500000000000000000000000000000000000000000000000000,150.9499969482421875000000000000000000000000000000000000000000000000,150.7899932861328125000000000000000000000000000000000000000000000000,141.7442779541015625000000000000000000000000000000000000000000000000
2021-01-13,153.0700073242187500000000000000000000000000000000000000000000000000,151.5700073242187500000000000000000000000000000000000000000000000000,152.6499938964843750000000000000000000000000000000000000000000000000,151.6600036621093750000000000000000000000000000000000000000000000000,143.3405609130859375000000000000000000000000000000000000000000000000
2021-01-14,152.6399993896484375000000000000000000000000000000000000000000000000,150.7899932861328125000000000000000000000000000000000000000000000000,151.2200012207031250000000000000000000000000000000000000000000000000,152.5800018310546875000000000000000000000000000000000000000000000000,141.9978790283203125000000000000000000000000000000000000000000000000
2021-01-15,152.3600006103515625000000000000000000000000000000000000000000000000,151.4700012207031250000000000000000000000000000000000000000000000000,151.8200073242187500000000000000000000000000000000000000000000000000,152.1900024414062500000000000000000000000000000000000000000000000000,142.5611877441406250000000000000000000000000000000000000000000000000
2021-01-19,152.3600006103515625000000000000000000000000000000000000000000000000,151.5099945068359375000000000000000000000000000000000000000000000000,152.3099975585937500000000000000000000000000000000000000000000000000,151.6199951171875000000000000000000000000000000000000000000000000000,143.0213623046875000000000000000000000000000000000000000000000000000
2021-01-20,152.4799957275390625000000000000000000000000000000000000000000000000,151.7899932861328125000000000000000000000000000000000000000000000000,152.4600067138671875000000000000000000000000000000000000000000000000,151.9900054931640625000000000000000000000000000000000000000000000000,143.1622314453125000000000000000000000000000000000000000000000000000
2021-01-21,151.7500000000000000000000000000000000000000000000000000000000000000,151.1000061035156250000000000000000000000000000000000000000000000000,151.3899993896484375000000000000000000000000000000000000000000000000,151.4400024414062500000000000000000000000000000000000000000000000000,142.1574249267578125000000000000000000000000000000000000000000000000
2021-01-22,152.0099945068359375000000000000000000000000000000000000000000000000,151.4199981689453125000000000000000000000000000000000000000000000000,151.8800048828125000000000000000000000000000000000000000000000000000,151.8500061035156250000000000000000000000000000000000000000000000000,142.6175689697265625000000000000000000000000000000000000000000000000
2021-01-25,153.6900024414062500000000000000000000000000000000000000000000000000,152.6399993896484375000000000000000000000000000000000000000000000000,153.6699981689453125000000000000000000000000000000000000000000000000,152.7599945068359375000000000000000000000000000000000000000000000000,144.2983856201171875000000000000000000000000000000000000000000000000
